iter	RMSE
2488	0.01227867104
2489	0.01227512938
2490	0.01226868991
2491	0.01225543133
2492	0.01225120334
2493	0.01224635369
2494	0.01223567467
2495	0.01222921331
2496	0.01221836084
2497	0.01221145802
2498	0.01220664341
2499	0.01219124703
2500	0.01218339727
2501	0.01217180009
2502	0.01215802071
2503	0.01215481544
2504	0.01214561878
2505	0.01214362942
2506	0.01213323803
2507	0.01212328008
2508	0.01211376837
2509	0.01210866255
2510	0.01209302919
2511	0.01208467614
2512	0.0120796714
2513	0.01207281209
2514	0.01206620992
2515	0.01205396399
2516	0.01204427417
2517	0.0120384698
2518	0.01202832798
2519	0.01201860398
2520	0.01200446062
2521	0.01200141722
2522	0.01199332715
2523	0.01198565211
2524	0.01198043211
2525	0.01197010663
2526	0.01195802683
2527	0.01195281963
2528	0.01194184656
2529	0.01192985153
2530	0.01192396212
2531	0.01191545968
2532	0.01190871132
2533	0.0119001022
2534	0.01188908222
2535	0.011883732
2536	0.01187496186
2537	0.01186561555
2538	0.01185440629
2539	0.01184389121
2540	0.01183288283
2541	0.01182300445
2542	0.01181134279
2543	0.01180359062
2544	0.01179793017
2545	0.01178307768
2546	0.01177500628
2547	0.0117669783
2548	0.01175698664
2549	0.01174826288
2550	0.0117411542
2551	0.01173680826
2552	0.01172313692
2553	0.01171143555
2554	0.01170501972
2555	0.01169579138
2556	0.01168653496
2557	0.01168020038
2558	0.01167247279
2559	0.01166307291
2560	0.01165618412
2561	0.01165032777
2562	0.01164091305
2563	0.01163083736
2564	0.01162228372
2565	0.01160739933
2566	0.01160177067
2567	0.01159897009
2568	0.01159142226
2569	0.01158017612
2570	0.01157535812
2571	0.01156498042
2572	0.01155258382
2573	0.01154843332
2574	0.01154278443
2575	0.01153774544
2576	0.0115259242
2577	0.01151826537
2578	0.01151034348
2579	0.01149633581
2580	0.01149299215
2581	0.01148346508
2582	0.011476726
2583	0.01147159625
2584	0.01146683052
2585	0.01145671475
2586	0.0114517987
2587	0.01144591752
2588	0.01143460386
2589	0.01142911423
2590	0.0114233711
2591	0.01141869313
2592	0.01140578298
2593	0.01139889539
2594	0.01138902394
2595	0.01137628795
2596	0.01136362084
2597	0.01135771597
2598	0.01135007565
2599	0.01134576711
2600	0.01134304969
2601	0.01133665197
2602	0.01133020141
2603	0.01132107964
2604	0.0113135096
2605	0.0112989041
2606	0.01128637153
2607	0.01128048105
2608	0.01127420467
2609	0.01126770042
2610	0.01126399634
2611	0.01125878583
2612	0.01125160315
2613	0.01124691423
2614	0.0112355139
2615	0.01122854697
2616	0.01122414873
2617	0.01121663718
2618	0.01120953127
2619	0.01120729865
2620	0.01120018036
2621	0.01118738437
2622	0.01117821062
2623	0.01116915483
2624	0.01116317651
2625	0.01115641119
2626	0.01114662652
2627	0.01113964805
2628	0.01112754356
2629	0.01112192919
2630	0.01111331736
2631	0.01110592036
2632	0.01109944682
2633	0.01108889835
2634	0.01107915993
2635	0.01107338079
2636	0.0110677169
2637	0.01105904407
2638	0.01104980566
2639	0.01104073146
2640	0.01103033397
2641	0.01102113768
2642	0.01101368843
2643	0.01100128843
2644	0.01099100301
2645	0.01098366373
2646	0.01097133991
2647	0.01096443914
2648	0.01095908373
2649	0.01095218566
2650	0.01094666191
2651	0.01093968404
2652	0.01092516505
2653	0.0109162426
2654	0.01091004897
2655	0.01090292388
2656	0.01089087291
2657	0.01088067277
2658	0.01087402909
2659	0.01086531075
2660	0.01086037985
2661	0.0108594387
2662	0.01085552843
2663	0.01084794332
2664	0.01084533984
2665	0.01084261691
2666	0.01082965566
2667	0.01082275867
2668	0.01081412556
2669	0.01080822392
2670	0.01080132319
2671	0.01079260624
2672	0.01078844091
2673	0.01078397869
2674	0.01077335866
2675	0.01076459077
2676	0.01075681048
2677	0.01075181218
2678	0.01074563906
2679	0.01074200451
2680	0.0107381796
2681	0.0107328941
2682	0.0107291743
2683	0.01072537492
2684	0.01071629131
2685	0.01070468993
2686	0.01070048679
2687	0.01069160175
2688	0.0106816278
2689	0.01067322298
2690	0.0106591323
2691	0.01065218327
2692	0.01064507551
2693	0.01063601109
2694	0.01062557785
2695	0.01061599137
2696	0.01061015878
2697	0.01060094726
2698	0.01059210499
2699	0.01058104085
2700	0.01057541286
2701	0.01057037965
2702	0.01056519957
2703	0.01054803955
2704	0.01053711176
2705	0.01053139768
2706	0.01052400611
2707	0.0105207055
2708	0.01050920947
2709	0.01050290367
2710	0.01049386633
2711	0.01048894533
2712	0.01047938647
2713	0.01047541206
2714	0.01046665684
2715	0.01046143251
2716	0.01045648613
2717	0.01045153478
2718	0.0104454716
2719	0.01044149816
2720	0.01043403626
2721	0.0104245844
2722	0.01041623716
2723	0.01040880873
2724	0.01040010634
2725	0.01039582648
2726	0.01038732303
2727	0.01037620128
2728	0.0103682103
2729	0.01036166866
2730	0.01035213583
2731	0.01034370541
2732	0.01033320954
2733	0.01032609948
2734	0.0103210298
2735	0.01031070849
2736	0.01030346833
2737	0.01029541138
2738	0.01028508233
2739	0.01027902961
2740	0.01027274207
2741	0.01026660479
2742	0.01025894987
2743	0.01024891895
2744	0.01024498449
2745	0.0102348195
2746	0.01022726422
2747	0.0102173412
2748	0.010203652
2749	0.01019877837
2750	0.01019473482
2751	0.01018583783
2752	0.01017375903
2753	0.01016718516
2754	0.01015935253
2755	0.01015381074
2756	0.0101438851
2757	0.01014124367
2758	0.01013665019
2759	0.01013264145
2760	0.01012695763
2761	0.01012167215
2762	0.01011156821
2763	0.01009904818
2764	0.01008691691
2765	0.01008208587
2766	0.01007625081
2767	0.01007221874
2768	0.01006475577
2769	0.01005401419
2770	0.0100430029
2771	0.01003381615
2772	0.01003143849
2773	0.01002639622
2774	0.01002114582
2775	0.01001468981
2776	0.01000690014
2777	0.009999722306
2778	0.009996697016
2779	0.009990378665
2780	0.009985242797
2781	0.009978586479
2782	0.009973941796
2783	0.009968262004
2784	0.009962984476
2785	0.009958656554
2786	0.009948393159
2787	0.00994151238
2788	0.009939122731
2789	0.009932911326
2790	0.009922361231
2791	0.009917476018
2792	0.009913066151
2793	0.009905683374
2794	0.009898535099
2795	0.009892563891
2796	0.009886618742
2797	0.009879702308
2798	0.00987526781
2799	0.009864784042
2800	0.009857682934
2801	0.009849582247
2802	0.009842910645
2803	0.00984052526
2804	0.009834512229
2805	0.009827141284
2806	0.009820865885
2807	0.009813220689
2808	0.009805786609
2809	0.009795798767
2810	0.009786290371
2811	0.009780278058
2812	0.009776457426
2813	0.009772477774
2814	0.009764320797
2815	0.009751884152
2816	0.00974701164
2817	0.009740911711
2818	0.009728222041
2819	0.009722141439
2820	0.009712905519
2821	0.00970546766
2822	0.009697025092
2823	0.009691106668
2824	0.009686621362
2825	0.00967539725
2826	0.009671194887
2827	0.009666308489
2828	0.009658944188
2829	0.009655264704
2830	0.009648981827
2831	0.009643338993
2832	0.00963580277
2833	0.009626448529
2834	0.009620694704
2835	0.009613780806
2836	0.00960504684
2837	0.009601305142
2838	0.009595612867
2839	0.00958554292
2840	0.009579282073
2841	0.009572378774
2842	0.009563489902
2843	0.009557039819
2844	0.009548950482
2845	0.009546491037
2846	0.00954116929
2847	0.009537363648
2848	0.009531268071
2849	0.009524748179
2850	0.009517348163
2851	0.009510075001
2852	0.009506924209
2853	0.009500884711
2854	0.009496629076
2855	0.009489250076
2856	0.00948368813
2857	0.009479493982
2858	0.009474421825
2859	0.009470679902
2860	0.009466787058
2861	0.009460473783
2862	0.009455270206
2863	0.009448671746
2864	0.009434386246
2865	0.00942842869
2866	0.009422620729
2867	0.00941691943
2868	0.009411786253
2869	0.009404279991
2870	0.009392725238
2871	0.009382567456
2872	0.009377733128
2873	0.009371376911
2874	0.009359146593
2875	0.009355267376
2876	0.00934036299
2877	0.009331360364
2878	0.009324063041
2879	0.00931659444
2880	0.00930929968
2881	0.009302410975
2882	0.00929000415
2883	0.009284851025
2884	0.009276693859
2885	0.009271402903
2886	0.009267048092
2887	0.009262105134
2888	0.009256469075
2889	0.009252744995
2890	0.00924446872
2891	0.009236558566
2892	0.009227613594
2893	0.009223914061
2894	0.009218582398
2895	0.009212461466
2896	0.0092091331
2897	0.009199579625
2898	0.009195609998
2899	0.009184956384
2900	0.00917897874
2901	0.009175269563
2902	0.009171887963
2903	0.009166443589
2904	0.009162608508
2905	0.009153812518
2906	0.009147798595
2907	0.00914189147
2908	0.009137697973
2909	0.009133580414
2910	0.009129259422
2911	0.009124160493
2912	0.009121585716
2913	0.009114965458
2914	0.009108797016
2915	0.009103776802
2916	0.009095848267
2917	0.009089256014
2918	0.009080744711
2919	0.009076529105
2920	0.009069507107
2921	0.009065543054
2922	0.009060413644
2923	0.009054918273
2924	0.009045316505
2925	0.009038673873
2926	0.009037245485
2927	0.009034121695
2928	0.009032295736
2929	0.009028417888
2930	0.009026706032
2931	0.009019232442
2932	0.009008919272
2933	0.009005671689
2934	0.008998606814
2935	0.008995177863
2936	0.008989939575
2937	0.00898650617
2938	0.0089837359
2939	0.008980124906
2940	0.008972556714
2941	0.008970325452
2942	0.008964549889
2943	0.008956687965
2944	0.008950435085
2945	0.00894558676
2946	0.008937369038
2947	0.008933212673
2948	0.0089272615
2949	0.008922678872
2950	0.008912345449
2951	0.008904087565
2952	0.008899673696
2953	0.008894392133
2954	0.008890783684
2955	0.008886901706
2956	0.008880394495
2957	0.008876728329
2958	0.008872434349
2959	0.008865156566
2960	0.00885360638
2961	0.008846898372
2962	0.008842698024
2963	0.00883928816
2964	0.008828863262
2965	0.008823271011
2966	0.008818428984
2967	0.008813211867
2968	0.008806633862
2969	0.008800702775
2970	0.008796787642
2971	0.008785619561
2972	0.008783137723
2973	0.008777572341
2974	0.008775990727
2975	0.008769264816
2976	0.00876228232
2977	0.008758791145
2978	0.008754268874
2979	0.008750322208
2980	0.008748868435
2981	0.008744132679
2982	0.008737469805
2983	0.008730803802
2984	0.008727061349
2985	0.008721599349
2986	0.008717359667
2987	0.008711557765
2988	0.008706157745
2989	0.008699153864
2990	0.008695525842
2991	0.008689875322
2992	0.008685476797
2993	0.008682000579
2994	0.008677212786
2995	0.008671294154
2996	0.008664462196
2997	0.008660108134
2998	0.008649996993
2999	0.008647379214
3000	0.008644717127
3001	0.008641445519
3002	0.00863792299
3003	0.008635654182
3004	0.008629692865
3005	0.008624013221
3006	0.008618161469
3007	0.008607828559
3008	0.008601197285
3009	0.008595672919
3010	0.008590108887
3011	0.008585126545
3012	0.008578317268
3013	0.008572884078
3014	0.008569508923
3015	0.008562038115
3016	0.008557592464
3017	0.008549932456
3018	0.008544942308
3019	0.008539801234
3020	0.008531974433
3021	0.008526047998
3022	0.008515681519
3023	0.008511382216
3024	0.008503982223
3025	0.008498904149
3026	0.00848954023
3027	0.008481888822
3028	0.008475941788
3029	0.008467247193
3030	0.008459551236
3031	0.008449978018
3032	0.008445546031
3033	0.008442352681
3034	0.008437764618
3035	0.008430789412
3036	0.008423771497
3037	0.008414857082
3038	0.008411471538
3039	0.008406488523
3040	0.008397655432
3041	0.008392040634
3042	0.008388115314
3043	0.008382249771
3044	0.008378162244
3045	0.008374908952
3046	0.008369343949
3047	0.008363693977
3048	0.008359281635
3049	0.008355441425
3050	0.008347054081
3051	0.008339733877
3052	0.008336390828
3053	0.008332362689
3054	0.008327081709
3055	0.008324962796
3056	0.008321718404
3057	0.008309973207
3058	0.008306906425
3059	0.008301665245
3060	0.008297860293
3061	0.008291401487
3062	0.008287889317
3063	0.008276731465
3064	0.00827413123
3065	0.008267993621
3066	0.008263845422
3067	0.008259473274
3068	0.008252963448
3069	0.0082483316
3070	0.008246155334
3071	0.008239197318
3072	0.008234331784
3073	0.008226232312
3074	0.008222806868
3075	0.008219466958
3076	0.008210481102
3077	0.008206706975
3078	0.008201463141
3079	0.008192255348
3080	0.008185805762
3081	0.0081818895
3082	0.008178398218
3083	0.008171635168
3084	0.008166217289
3085	0.008160341293
3086	0.008156218712
3087	0.008149682227
3088	0.008145744655
3089	0.008141820621
3090	0.008136738978
3091	0.008133662536
3092	0.00812400392
3093	0.00812187321
3094	0.008117873395
3095	0.008114537664
3096	0.008108778038
3097	0.008103240586
3098	0.008098421826
3099	0.00809205308
3100	0.00808484838
3101	0.008075728892
3102	0.008071859467
3103	0.00806680437
3104	0.008061398879
3105	0.008058240117
3106	0.008051626749
3107	0.008045763901
3108	0.008039304651
3109	0.008035528572
3110	0.008031037012
3111	0.008022990418
3112	0.008016603449
3113	0.008013183238
3114	0.008009803598
3115	0.008004121317
3116	0.00800173562
3117	0.007997872661
3118	0.007992195558
3119	0.007989298603
3120	0.007985018215
3121	0.007981268981
3122	0.007977590986
3123	0.007972930868
3124	0.007966391907
3125	0.007961678821
3126	0.00795751115
3127	0.007950643319
3128	0.007948321994
3129	0.007941047802
3130	0.007936131454
3131	0.007930623928
3132	0.007926533676
3133	0.007923013485
3134	0.007919812831
3135	0.007915626442
3136	0.00790950793
3137	0.007906332917
3138	0.007900905151
3139	0.007895932676
3140	0.007885307271
3141	0.007879228746
3142	0.007870456296
3143	0.00786739081
3144	0.007866119819
3145	0.007859907733
3146	0.007857454784
3147	0.007850417858
3148	0.007843901391
3149	0.007839122867
3150	0.007834999274
3151	0.007830859282
3152	0.007824806114
3153	0.007819445147
3154	0.007815084021
3155	0.007811006503
3156	0.007808790555
3157	0.007802643592
3158	0.007796035636
3159	0.007791263196
3160	0.007785455243
3161	0.007781195658
3162	0.007777029565
3163	0.007770448692
3164	0.007768287203
3165	0.007764842458
3166	0.007757008805
3167	0.007754791109
3168	0.007751281455
3169	0.00774411427
3170	0.007739727102
3171	0.007734598171
3172	0.007727497193
3173	0.007724372489
3174	0.007720693859
3175	0.007714770747
3176	0.00771054644
3177	0.007706250135
3178	0.007701007289
3179	0.007695938303
3180	0.007691145624
3181	0.007687823049
3182	0.007682563123
3183	0.007680622791
3184	0.007675754956
3185	0.007673749257
3186	0.007670918399
3187	0.007663209853
3188	0.007655625788
3189	0.007650924329
3190	0.007646361678
3191	0.007638847268
3192	0.007635986702
3193	0.007633343756
3194	0.007630113043
3195	0.007628057632
3196	0.007622393594
3197	0.007620313157
3198	0.007611456323
3199	0.007606322239
3200	0.007604412697
3201	0.007596970988
3202	0.007595293049
3203	0.007593604921
3204	0.007584775335
3205	0.007581824701
3206	0.007580306272
3207	0.007578990527
3208	0.007575178918
3209	0.007573125279
3210	0.007571574962
3211	0.007568768818
3212	0.007561525593
3213	0.007555809697
3214	0.007552025576
3215	0.007546257717
3216	0.007540363979
3217	0.007532990906
3218	0.007528461715
3219	0.007520873228
3220	0.007513630647
3221	0.007507479646
3222	0.007500805133
3223	0.007498552701
3224	0.007494727227
3225	0.007490499636
3226	0.007485753875
3227	0.007481506103
3228	0.007477007027
3229	0.007473509492
3230	0.007469200891
3231	0.007464685305
3232	0.007460687079
3233	0.007456375998
3234	0.007451824194
3235	0.007447411616
3236	0.007444427515
3237	0.007439752354
3238	0.007429929838
3239	0.007427409304
3240	0.007421845066
3241	0.00741605619
3242	0.007411195985
3243	0.00740862751
3244	0.007401739228
3245	0.007397907691
3246	0.007393713548
3247	0.007388636819
3248	0.00738553891
3249	0.007381194255
3250	0.007373991098
3251	0.007370643907
3252	0.007369344811
3253	0.007359598505
3254	0.00735709146
3255	0.007351971077
3256	0.007347300194
3257	0.007343835532
3258	0.007338226125
3259	0.007335682079
3260	0.007330408979
3261	0.007326381669
3262	0.007323956529
3263	0.007320510949
3264	0.00731612313
3265	0.007309771994
3266	0.00730082834
3267	0.007295517922
3268	0.007289582537
3269	0.007287090292
3270	0.007279246803
3271	0.007275003302
3272	0.007269348257
3273	0.007267391752
3274	0.007263966632
3275	0.007258770632
3276	0.007255108428
3277	0.007252777049
3278	0.007247154743
3279	0.007243615444
3280	0.007241467401
3281	0.00723461611
3282	0.007228684719
3283	0.007223450285
3284	0.007215018794
3285	0.007207472438
3286	0.007204138322
3287	0.007202299841
3288	0.007197385187
3289	0.00719409922
3290	0.007191027172
3291	0.007188582311
3292	0.007185047298
3293	0.007181207782
3294	0.007176497415
3295	0.007173496344
3296	0.007168954075
3297	0.007163980631
3298	0.007159526399
3299	0.007148981544
3300	0.007144952153
3301	0.007139967576
3302	0.007135348597
3303	0.007127864152
3304	0.00712246251
3305	0.007115548829
3306	0.007108259363
3307	0.007103177029
3308	0.00709804805
3309	0.007096036385
3310	0.007091455027
3311	0.007086531764
3312	0.007080543693
3313	0.007077077758
3314	0.007074307471
3315	0.007072460386
3316	0.007064432768
3317	0.007060002523
3318	0.007057262718
3319	0.007053231716
3320	0.007050378958
3321	0.007045259974
3322	0.007041729286
3323	0.007038159714
3324	0.007033262383
3325	0.007029605227
3326	0.007026802383
3327	0.007023932193
3328	0.007019437569
3329	0.007014882157
3330	0.007012642703
3331	0.007003848708
3332	0.007001937471
3333	0.006997370469
3334	0.006991495736
3335	0.006986652653
3336	0.00698482043
3337	0.006982222177
3338	0.00697869129
3339	0.00697321134
3340	0.006971854146
3341	0.00696970543
3342	0.006965024379
3343	0.00696424167
3344	0.006961567428
3345	0.006956622186
3346	0.006954113696
3347	0.00694778436
3348	0.006941648367
3349	0.006936906613
3350	0.006933290695
3351	0.006928823052
3352	0.006922442479
3353	0.006916730802
3354	0.006909857263
3355	0.006907837413
3356	0.006904483357
3357	0.006902326021
3358	0.006898130424
3359	0.006890759711
3360	0.006886148911
3361	0.006880425963
3362	0.006874770435
3363	0.006873194205
3364	0.006870938784
3365	0.006868624634
3366	0.006864760041
3367	0.006860424608
3368	0.006854535512
3369	0.006851080826
3370	0.006844639156
3371	0.006842558351
3372	0.006834358598
3373	0.006832062614
3374	0.006829545421
3375	0.006823594341
3376	0.006819531714
3377	0.006817483218
3378	0.006813599207
3379	0.006811655854
3380	0.006806500103
3381	0.006803221454
3382	0.006801165681
3383	0.006797346339
3384	0.006791941023
3385	0.006790131198
3386	0.006785842102
3387	0.006781971397
3388	0.006775601546
3389	0.006773356171
3390	0.006768854564
3391	0.006766253184
3392	0.006759003516
3393	0.006755615913
3394	0.006751948924
3395	0.006747887165
3396	0.006743822033
3397	0.00673998994
3398	0.006737868384
3399	0.006733299895
3400	0.006728830025
3401	0.006726196143
3402	0.006723126181
3403	0.006718064812
3404	0.006709812414
3405	0.00670756908
3406	0.006704234031
3407	0.006698259117
3408	0.006694380949
3409	0.006689201122
3410	0.006685219229
3411	0.006681901952
3412	0.006676557605
3413	0.006671497905
3414	0.006666980456
3415	0.006663743104
3416	0.006660868181
3417	0.006657884843
3418	0.006655293632
3419	0.006650426918
3420	0.006646428461
3421	0.006634092257
3422	0.006630426833
3423	0.006628156893
3424	0.006624514961
3425	0.006619547462
3426	0.006612776833
3427	0.006607690197
3428	0.006603396257
3429	0.006597109432
3430	0.006590257275
3431	0.006587565149
3432	0.006584109486
3433	0.006580565212
3434	0.00657732482
3435	0.006573318664
3436	0.00656409805
3437	0.006558900413
3438	0.00655324617
3439	0.006549973801
3440	0.006547451441
3441	0.006546283059
3442	0.006542390841
3443	0.006537527534
3444	0.006532055434
3445	0.006530515855
3446	0.006528814712
3447	0.006524767198
3448	0.006520354694
3449	0.006516044211
3450	0.006511653634
3451	0.006508075025
3452	0.006503202923
3453	0.006499230625
3454	0.006493393786
3455	0.006489028909
3456	0.006486841067
3457	0.006480516867
3458	0.006477311853
3459	0.006475557146
3460	0.006472541814
3461	0.006467634815
3462	0.006460889008
3463	0.006458265967
3464	0.006455113609
3465	0.00645169815
3466	0.006446838157
3467	0.00644347847
3468	0.0064379805
3469	0.006435205711
3470	0.006430714647
3471	0.006426465216
3472	0.006424408142
3473	0.006420762505
3474	0.006418544383
3475	0.006414786946
3476	0.00641260525
3477	0.006409672572
3478	0.006406100944
3479	0.006403302249
3480	0.006400539132
3481	0.006397025548
3482	0.006391315364
3483	0.006386831934
3484	0.006384438456
3485	0.006380489705
3486	0.006376937487
3487	0.006371281827
3488	0.006368297758
3489	0.006366579074
3490	0.006364031943
3491	0.006360394502
3492	0.006357565863
3493	0.006350425641
3494	0.006345500535
3495	0.006342830711
3496	0.006339501275
3497	0.006337628483
3498	0.006333469575
3499	0.006329991406
3500	0.006327442774
3501	0.006322510324
3502	0.006320280866
3503	0.006315197875
3504	0.006313573425
3505	0.00630953525
3506	0.006306292808
3507	0.00630236136
3508	0.006300214388
3509	0.006293124109
3510	0.006287330919
3511	0.006281813611
3512	0.00627546536
3513	0.006272068455
3514	0.006268241358
3515	0.006264040311
3516	0.006261991447
3517	0.006256188339
3518	0.006253667989
3519	0.006248667663
3520	0.006245649201
3521	0.00624174622
3522	0.00623961216
3523	0.006235968017
3524	0.006229830923
3525	0.006225632512
3526	0.006223649529
3527	0.006220502394
3528	0.00621909198
3529	0.006215076139
3530	0.006208566562
3531	0.006204413826
3532	0.006198298703
3533	0.006192134427
3534	0.006187164675
3535	0.006184302686
3536	0.006178764476
3537	0.006175636622
3538	0.006170134643
3539	0.006163248516
3540	0.006154816158
3541	0.006153077728
3542	0.006151017818
3543	0.006148142871
3544	0.006145091163
3545	0.006139742814
3546	0.006133988337
3547	0.006127392013
3548	0.00611951553
3549	0.006116332002
3550	0.006110799057
3551	0.006103885298
3552	0.006101284296
3553	0.00609294388
3554	0.006087642187
3555	0.006081737153
3556	0.006078421206
3557	0.006076363432
3558	0.006074664783
3559	0.006070416502
3560	0.006067318183
3561	0.006063232095
3562	0.006061466075
3563	0.006059002058
3564	0.006057313112
3565	0.006054452548
3566	0.006050759349
3567	0.006046407312
3568	0.006040479149
3569	0.006036734593
3570	0.006033431238
3571	0.006027331234
3572	0.006024656331
3573	0.00602042365
3574	0.006016595734
3575	0.00601158478
3576	0.006008728694
3577	0.006006046489
3578	0.006002541851
3579	0.005999579368
3580	0.005994128576
3581	0.005991679704
3582	0.005988951927
3583	0.005982555756
3584	0.005981915652
3585	0.005978575482
3586	0.00597304361
3587	0.005967183439
3588	0.005965562395
3589	0.005961863958
3590	0.005958681478
3591	0.005955000023
3592	0.00595044534
3593	0.005947772399
3594	0.005945890435
3595	0.005940998906
3596	0.005936009856
3597	0.0059334212
3598	0.005928343259
3599	0.005926916799
3600	0.00592458899
3601	0.005919232076
3602	0.005916208632
3603	0.005911963981
3604	0.005906833254
3605	0.00590246407
3606	0.005898631753
3607	0.005889928443
3608	0.005885128078
3609	0.005878096325
3610	0.005875897398
3611	0.00587093783
3612	0.005867601404
3613	0.005865089706
3614	0.005862299364
3615	0.005860257656
3616	0.005856857753
3617	0.005853363146
3618	0.005849508361
3619	0.005845762344
3620	0.005843467554
3621	0.0058407668
3622	0.005834317533
3623	0.005829291333
3624	0.005826791163
3625	0.005824516047
3626	0.005819485676
3627	0.005815995525
3628	0.005813177413
3629	0.005809412207
3630	0.005807642872
3631	0.005804362204
3632	0.005802203112
3633	0.005798591148
3634	0.005797106356
3635	0.005791692491
3636	0.005787788189
3637	0.005785148279
3638	0.00578182385
3639	0.005779685805
3640	0.005776752203
3641	0.005772667472
3642	0.005770440461
3643	0.005765263601
3644	0.005762182073
3645	0.005760999754
3646	0.005760439711
3647	0.005756030115
3648	0.005751364355
3649	0.005746308063
3650	0.005741988816
3651	0.005736351032
3652	0.005733122326
3653	0.005728104721
3654	0.005724576154
3655	0.005721090854
3656	0.00571961885
3657	0.005715811669
3658	0.005714866464
3659	0.005709124823
3660	0.005707362537
3661	0.005702026741
3662	0.005697662497
3663	0.005695266278
3664	0.005691714433
3665	0.005690486327
3666	0.005687496566
3667	0.005685438227
3668	0.005684211347
3669	0.005681503506
3670	0.005677711384
3671	0.005675609064
3672	0.005673786931
3673	0.005670457431
3674	0.005668635874
3675	0.005666328585
3676	0.00566480148
3677	0.005663127035
3678	0.005658766543
3679	0.005656701083
3680	0.005652835169
3681	0.005649652869
3682	0.0056441247
3683	0.005639284968
3684	0.005637081199
3685	0.005635398055
3686	0.005632885953
3687	0.005629894475
3688	0.005627582387
3689	0.005620392693
3690	0.005613358145
3691	0.005608049522
3692	0.005603777238
3693	0.005598247201
3694	0.005594961256
3695	0.005591282478
3696	0.00558638077
3697	0.005583607907
3698	0.005577533677
3699	0.005574723945
3700	0.005571224276
3701	0.005567349808
3702	0.005564951127
3703	0.005562630686
3704	0.005557919704
3705	0.005553257725
3706	0.005550447146
3707	0.005548569865
3708	0.005544246309
3709	0.005538621703
3710	0.005533274358
3711	0.005532248797
3712	0.00552835311
3713	0.005525190338
3714	0.005523538095
3715	0.005520111012
3716	0.005518195957
3717	0.005512056964
3718	0.005511497567
3719	0.00550987141
3720	0.005507572465
3721	0.005505416496
3722	0.005499942339
3723	0.005497987305
3724	0.005491581817
3725	0.005485934068
3726	0.005482799607
3727	0.005475712292
3728	0.005473583277
3729	0.005472438872
3730	0.005467790997
3731	0.005465071664
3732	0.005456939059
3733	0.005453528408
3734	0.005447208503
3735	0.005444847265
3736	0.005441112327
3737	0.005436894887
3738	0.005433702988
3739	0.005432150465
3740	0.005430072792
3741	0.005429071891
3742	0.005426410192
3743	0.005422591412
3744	0.005419658085
3745	0.005416287501
3746	0.005413250912
3747	0.005408982039
3748	0.005406262045
3749	0.005400727648
3750	0.005398965534
3751	0.005395975045
3752	0.005393830427
3753	0.005389402089
3754	0.005386661949
3755	0.005383900631
3756	0.005383182682
3757	0.005380511273
3758	0.00537843056
3759	0.005375818561
3760	0.005372701374
3761	0.005370162577
3762	0.005367307365
3763	0.00536497336
3764	0.005363204481
3765	0.005360807264
3766	0.005356441755
3767	0.005350226252
3768	0.005344021307
3769	0.005340119486
3770	0.005336648208
3771	0.005333328564
3772	0.005330582468
3773	0.005329264004
3774	0.005323962277
3775	0.005320103073
3776	0.00531707559
3777	0.005314190963
3778	0.005311949425
3779	0.005309019981
3780	0.005304541456
3781	0.0053006006
3782	0.005296934258
3783	0.005293454766
3784	0.005291465346
3785	0.005288036862
3786	0.005286460913
3787	0.0052821823
3788	0.005281025684
3789	0.005279864769
3790	0.005276719254
3791	0.005273778971
3792	0.005271802036
3793	0.005268963072
3794	0.005266091109
3795	0.005264762583
3796	0.005262093591
3797	0.005256336144
3798	0.005251424779
3799	0.005247384369
3800	0.005243582545
3801	0.005239446416
3802	0.0052352597
3803	0.005233060901
3804	0.005228211259
3805	0.005225170659
3806	0.005222023077
3807	0.005219489185
3808	0.005212148479
3809	0.005210119337
3810	0.005208130649
3811	0.005203828588
3812	0.00519867115
3813	0.005194431128
3814	0.00519043035
3815	0.005185859763
3816	0.005184378786
3817	0.005179997342
3818	0.005178206818
3819	0.005175217722
3820	0.005171132193
3821	0.005169506796
3822	0.005167941417
3823	0.005166696976
3824	0.005162934308
3825	0.005160306818
3826	0.00515815545
3827	0.005154720685
3828	0.005152223545
3829	0.005149871465
3830	0.005147347057
3831	0.005146487993
3832	0.005143075992
3833	0.005141696051
3834	0.005137099836
3835	0.005134841708
3836	0.005130762611
3837	0.005128252473
3838	0.005124535427
3839	0.005121205411
3840	0.005115499081
3841	0.005111527642
3842	0.005110284801
3843	0.005104603533
3844	0.005100500614
3845	0.005097757995
3846	0.005094886442
3847	0.005093375128
3848	0.00508961593
3849	0.005087801374
3850	0.005082544788
3851	0.005078194578
3852	0.00507641442
3853	0.005074439113
3854	0.005071456543
3855	0.005065537337
3856	0.005062857743
3857	0.005059903473
3858	0.005058132093
3859	0.005054906349
3860	0.005051707058
3861	0.005048398
3862	0.005047483222
3863	0.005045889048
3864	0.00504148027
3865	0.005039442541
3866	0.005036797587
3867	0.005035986468
3868	0.005030963704
3869	0.005028364575
3870	0.005026431485
3871	0.005024417271
3872	0.005021860366
3873	0.005016729064
3874	0.005014818144
3875	0.005012151726
3876	0.005009950889
3877	0.005009161716
3878	0.005004841519
3879	0.005001944648
3880	0.004999200776
3881	0.004996821267
3882	0.004994332877
3883	0.004991567721
3884	0.00498893398
3885	0.004983568696
3886	0.004981584878
